iteration,episode_reward_mean,episode_reward_min,episode_reward_max,episode_len_mean,fairness_gini,jain_fairness_index,resource_specialisation,agent_overlap,task_division,policy_divergence,entropy_coeff
35,4217.215249999988,143.0250000000001,10031.000000000242,500.0,0.6196427402881926,0.6502396752372781,0.27387879242938606,0.0,0.27387879242938606,0.0,0.01
36,4175.01349999999,143.0250000000001,10031.000000000242,500.0,0.6326371152856961,0.6635448615333918,0.26649555269669795,0.0,0.26649555269669795,0.0,0.01
37,4215.93774999999,93.97499999999984,10031.000000000242,500.0,0.6336937044888165,0.6654505639093865,0.26689343916788494,0.0,0.26689343916788494,0.0,0.01
38,4264.698749999989,93.97499999999984,10031.000000000242,500.0,0.6441840544669165,0.6784324110951474,0.25156135923467565,0.0,0.25156135923467565,0.0,0.01
39,4223.977249999985,93.97499999999984,8642.449999999995,500.0,0.6443311041567304,0.6777888522490848,0.25352194653636234,0.0,0.25352194653636234,0.0,0.01
40,4165.276249999983,93.97499999999984,8642.449999999995,500.0,0.651406637584245,0.6870548940950317,0.25368427999859167,0.0,0.25368427999859167,0.0,0.01
41,4241.6262499999775,93.97499999999984,8642.449999999995,500.0,0.6561323317694076,0.6931152064913697,0.2468745433595282,0.0,0.2468745433595282,0.0,0.01
42,4246.438499999976,93.97499999999984,8598.37500000011,500.0,0.6633811881671356,0.7031426743859012,0.24571673599677857,0.0,0.24571673599677857,0.0,0.01
43,4271.733249999973,93.97499999999984,8598.37500000011,500.0,0.6767533772315013,0.7168693393023898,0.24408486838745602,0.0,0.24408486838745602,0.0,0.01
44,4429.622749999965,93.97499999999984,8598.37500000011,500.0,0.678506995325799,0.7184620314950899,0.24401352038676333,0.0,0.24401352038676333,0.0,0.01
45,4640.230749999962,93.97499999999984,9178.775000000074,500.0,0.6859265622418046,0.7270493308968752,0.2378562852678511,0.0,0.2378562852678511,0.0,0.01
46,4861.647499999961,93.97499999999984,9503.525000000127,500.0,0.6843134906465964,0.7243497792670294,0.2316755396398308,0.0,0.2316755396398308,0.0,0.01
47,4953.036749999953,93.97499999999984,9503.525000000127,500.0,0.6842629677590826,0.724883796101269,0.225144501902824,0.0,0.225144501902824,0.0,0.01
48,5122.694499999944,93.97499999999984,9503.525000000127,500.0,0.6927964339547352,0.7361334946293974,0.22245737887619005,0.0,0.22245737887619005,0.0,0.01
49,5233.0234999999375,213.07499999999922,9503.525000000127,500.0,0.6882857132227117,0.7300557496108785,0.22302886357743928,0.0,0.22302886357743928,0.0,0.01
50,5403.809749999935,213.07499999999922,9503.525000000127,500.0,0.7023935821276531,0.7459594208079706,0.2204633640770842,0.0,0.2204633640770842,0.0,0.01
51,5375.59149999993,114.47499999999943,9503.525000000127,500.0,0.7008332194824757,0.7449784307956553,0.21903923513320056,0.0,0.21903923513320056,0.0,0.01
52,5310.5387499999315,114.47499999999943,9503.525000000127,500.0,0.6981264270951398,0.7423561699831995,0.21856655845180056,0.0,0.21856655845180056,0.0,0.01
53,5480.175999999922,114.47499999999943,9503.525000000127,500.0,0.7065336001533379,0.7510433286191115,0.2122827748587997,0.0,0.2122827748587997,0.0,0.01
54,5484.164999999922,114.47499999999943,9503.525000000127,500.0,0.7179031861614906,0.762588179892076,0.20985580326590017,0.0,0.20985580326590017,0.0,0.01
55,5484.634999999913,114.47499999999943,9503.525000000127,500.0,0.7238406325283715,0.76779118368741,0.2079448807651778,0.0,0.2079448807651778,0.0,0.01
56,5478.790749999907,114.47499999999943,9503.525000000127,500.0,0.7320245278264536,0.7746107178200049,0.20276010161559627,0.0,0.20276010161559627,0.0,0.01
57,5433.888249999902,114.47499999999943,9503.525000000127,500.0,0.7392891449516639,0.7823527877062177,0.1980871552279611,0.0,0.1980871552279611,0.0,0.01
58,5421.220249999901,108.02499999999901,9503.525000000127,500.0,0.7574229540295518,0.8031493768425509,0.18706996221384709,0.0,0.18706996221384709,0.0,0.01
59,5245.487499999898,108.02499999999901,9099.700000000104,500.0,0.7646971512451245,0.8096235984630031,0.19355033641857336,0.0,0.19355033641857336,0.0,0.01
60,5131.867999999895,108.02499999999901,9099.700000000104,500.0,0.7621583128555883,0.8062866785613899,0.1947037173519178,0.0,0.1947037173519178,0.0,0.01
61,5086.921499999892,108.02499999999901,9099.700000000104,500.0,0.7700266606086025,0.8147976487855877,0.19335958381515758,0.0,0.19335958381515758,0.0,0.01
62,5025.689249999887,108.02499999999901,8085.74999999988,500.0,0.7792972148736141,0.8247517358819638,0.19299470038870628,0.0,0.19299470038870628,0.0,0.01
63,4990.332749999884,108.02499999999901,7853.449999999861,500.0,0.7897393418934804,0.8349262658514819,0.18650739884428855,0.0,0.18650739884428855,0.0,0.01
64,4947.864999999883,108.02499999999901,7853.449999999861,500.0,0.7938193305176298,0.8383220193641749,0.18467545771700383,0.0,0.18467545771700383,0.0,0.01
65,4918.652749999881,108.02499999999901,7631.874999999837,500.0,0.8059360091392486,0.8506346954970436,0.18021248342903248,0.0,0.18021248342903248,0.0,0.01
66,4878.863999999879,108.02499999999901,7631.874999999837,500.0,0.8100948188219081,0.8535548004415253,0.18117026071102807,0.0,0.18117026071102807,0.0,0.01
67,4809.76399999988,108.02499999999901,7631.874999999837,500.0,0.8127473521660474,0.8560959559698307,0.17536906143748163,0.0,0.17536906143748163,0.0,0.01
68,4687.947249999883,108.02499999999901,7308.449999999884,500.0,0.8080549652421525,0.851356798477489,0.17747228372862228,0.0,0.17747228372862228,0.0,0.01
69,4608.516999999883,108.02499999999901,7308.449999999884,500.0,0.8063195517791713,0.8496824359073298,0.17853168477691464,0.0,0.17853168477691464,0.0,0.01
70,4606.219999999884,108.02499999999901,7308.449999999884,500.0,0.8076522023966166,0.8494771254008056,0.18131924618357306,0.0,0.18131924618357306,0.0,0.01
71,4626.4087499998805,275.3500000000041,7308.449999999884,500.0,0.8081450341430286,0.8494584196725222,0.17369661489772117,0.0,0.17369661489772117,0.0,0.01
72,4680.2072499998785,275.3500000000041,7308.449999999884,500.0,0.8177729511752035,0.8594446225556597,0.16695975202780194,0.0,0.16695975202780194,0.0,0.01
73,4765.1562499998745,275.3500000000041,7308.449999999884,500.0,0.8290234523459548,0.8702148449094735,0.15938969854736018,0.0,0.15938969854736018,0.0,0.01
74,4609.751999999879,275.3500000000041,7308.449999999884,500.0,0.8108896841583042,0.8511273466617605,0.1671850954160642,0.0,0.1671850954160642,0.0,0.01
75,4672.960999999877,275.3500000000041,6447.19999999982,500.0,0.8195048518220739,0.860523505225077,0.16095665706396642,0.0,0.16095665706396642,0.0,0.01
76,4723.421499999878,275.3500000000041,6778.874999999867,500.0,0.8238713058603809,0.8654811877405826,0.16122747595828088,0.0,0.16122747595828088,0.0,0.01
77,4820.508749999875,997.6500000000294,6778.874999999867,500.0,0.8325020470019316,0.8732823155874315,0.154383848275128,0.0,0.154383848275128,0.0,0.01
78,4780.302999999877,997.6500000000294,6778.874999999867,500.0,0.827169228113105,0.8683279773264946,0.1510150818289998,0.0,0.1510150818289998,0.0,0.01
79,4789.795499999875,997.6500000000294,6778.874999999867,500.0,0.8252566544108305,0.8659861496126254,0.1480169934917349,0.0,0.1480169934917349,0.0,0.01
80,4863.141249999872,1973.7249999999526,6778.874999999867,500.0,0.8309059884377932,0.873034352069056,0.14295431378416018,0.0,0.14295431378416018,0.0,0.01
81,4872.6237499998715,1973.7249999999526,6778.874999999867,500.0,0.8331282229190816,0.876097304644236,0.1396143682403378,0.0,0.1396143682403378,0.0,0.01
82,4918.551749999869,2037.849999999932,6778.874999999867,500.0,0.8372571619961036,0.8815038162239588,0.13847819486142374,0.0,0.13847819486142374,0.0,0.01
83,4941.66849999987,2037.849999999932,6778.874999999867,500.0,0.8400015162559314,0.8855428337091089,0.13735905593172368,0.0,0.13735905593172368,0.0,0.01
84,4855.7132499998725,2037.849999999932,6778.874999999867,500.0,0.8286319650807115,0.8758504804218723,0.14380641916160258,0.0,0.14380641916160258,0.0,0.01
85,4794.539999999876,1839.9999999999618,6941.799999999812,500.0,0.815859371818679,0.8618332080725755,0.14656667871484355,0.0,0.14656667871484355,0.0,0.01
86,4860.333749999873,1839.9999999999618,6941.799999999812,500.0,0.8249697185596806,0.8711476382005969,0.1433843464247658,0.0,0.1433843464247658,0.0,0.01
87,4867.352999999873,401.4750000000033,6941.799999999812,500.0,0.8263748083976172,0.8718872572847025,0.1391704239567634,0.0,0.1391704239567634,0.0,0.01
88,4829.887499999873,401.4750000000033,6941.799999999812,500.0,0.8192464609764969,0.8643489598077494,0.14137352439586948,0.0,0.14137352439586948,0.0,0.01
89,4734.201999999878,401.4750000000033,6941.799999999812,500.0,0.8088368957175104,0.8528584565330846,0.14190071950333977,0.0,0.14190071950333977,0.0,0.01
90,4722.176249999881,401.4750000000033,6941.799999999812,500.0,0.8087657345927391,0.8545020551842287,0.14497384156650783,0.0,0.14497384156650783,0.0,0.01
91,4747.741999999882,401.4750000000033,6941.799999999812,500.0,0.81273735267893,0.8589615325617873,0.14233536373787709,0.0,0.14233536373787709,0.0,0.01
92,4648.67674999989,401.4750000000033,6941.799999999812,500.0,0.8043311107119331,0.8503262863679774,0.14139939358832354,0.0,0.14139939358832354,0.0,0.01
93,4677.844999999892,401.4750000000033,6941.799999999812,500.0,0.8038984230681886,0.8511384517749638,0.1398849148563275,0.0,0.1398849148563275,0.0,0.01
94,4716.254999999892,401.4750000000033,6941.799999999812,500.0,0.8068432582610278,0.8538666961060055,0.13521678621973607,0.0,0.13521678621973607,0.0,0.01
95,4762.666499999893,401.4750000000033,6941.799999999812,500.0,0.8082431467236131,0.854732100969049,0.12970063246062835,0.0,0.12970063246062835,0.0,0.01
96,4785.165999999893,401.4750000000033,6941.799999999812,500.0,0.8130977867096125,0.8592103611013178,0.12618541894430996,0.0,0.12618541894430996,0.0,0.01
97,4943.185499999888,401.4750000000033,6941.799999999812,500.0,0.8334565131393049,0.8810265246696989,0.1184196606125086,0.0,0.1184196606125086,0.0,0.01
98,4897.199999999893,401.4750000000033,6697.399999999794,500.0,0.8330678147883128,0.8802593940300635,0.11729770272146053,0.0,0.11729770272146053,0.0,0.01
99,4898.789999999894,401.4750000000033,6855.574999999812,500.0,0.8343092108401935,0.8806806547689969,0.11658803392910892,0.0,0.11658803392910892,0.0,0.01
100,4967.374749999892,738.9750000000264,6855.574999999812,500.0,0.8421956652401958,0.8896126105300491,0.11124797884196011,0.0,0.11124797884196011,0.0,0.01
101,5046.561499999892,738.9750000000264,6855.574999999812,500.0,0.8486993422658631,0.8962231883145173,0.10369981108557128,0.0,0.10369981108557128,0.0,0.00999
102,5012.572499999894,738.9750000000264,6855.574999999812,500.0,0.8465736067009487,0.894710901965426,0.10275122942993781,0.0,0.10275122942993781,0.0,0.009980000000000001
103,4984.478999999894,738.9750000000264,6855.574999999812,500.0,0.8417157125680942,0.8884921305868196,0.10365315503250684,0.0,0.10365315503250684,0.0,0.00997
104,4942.093749999897,738.9750000000264,6855.574999999812,500.0,0.8339776524783534,0.8817350925189057,0.11035453503440071,0.0,0.11035453503440071,0.0,0.00996
105,4948.129749999899,1397.0249999999908,6855.574999999812,500.0,0.8360875554196272,0.8843608030335528,0.1079931899589333,0.0,0.1079931899589333,0.0,0.00995
106,4873.902499999904,1397.0249999999908,6855.574999999812,500.0,0.8312261609399318,0.8792033312179067,0.10941442836063694,0.0,0.10941442836063694,0.0,0.009940000000000001
107,4884.960499999905,1397.0249999999908,6892.824999999849,500.0,0.8348035397485455,0.8836351034374407,0.1096167818303996,0.0,0.1096167818303996,0.0,0.00993
108,4901.444999999907,1397.0249999999908,6892.824999999849,500.0,0.8365340503678484,0.8848512233256358,0.10922337098537273,0.0,0.10922337098537273,0.0,0.00992
109,4802.028249999912,1397.0249999999908,6892.824999999849,500.0,0.823040362911905,0.8706921202284184,0.1148130482139404,0.0,0.1148130482139404,0.0,0.00991
110,4817.180749999912,1397.0249999999908,6892.824999999849,500.0,0.821995271447679,0.8698336232529291,0.1118606795099669,0.0,0.1118606795099669,0.0,0.0099
111,4784.347499999913,1397.0249999999908,6892.824999999849,500.0,0.817713436227796,0.8667631049131033,0.11506652753897838,0.0,0.11506652753897838,0.0,0.00989
112,4770.081249999915,1411.8500000000008,6892.824999999849,500.0,0.8183749968660294,0.8687659190106927,0.11338640400863548,0.0,0.11338640400863548,0.0,0.00988
113,4776.121999999916,1411.8500000000008,6892.824999999849,500.0,0.8224556691716819,0.872982884872009,0.11122244578777235,0.0,0.11122244578777235,0.0,0.00987
114,4732.01749999992,1411.8500000000008,6892.824999999849,500.0,0.8207625873040065,0.8718926774709844,0.11066950478625183,0.0,0.11066950478625183,0.0,0.00986
115,4796.999749999918,1411.8500000000008,6892.824999999849,500.0,0.8270077286667799,0.878488653088343,0.11193310612295371,0.0,0.11193310612295371,0.0,0.00985
116,4911.649249999914,1641.4499999999632,6892.824999999849,500.0,0.8422119873115866,0.8932774136857708,0.10075238397990885,0.0,0.10075238397990885,0.0,0.00984
117,4969.216249999911,1641.4499999999632,6892.824999999849,500.0,0.8484207318404815,0.8994643258241646,0.09845659363823456,0.0,0.09845659363823456,0.0,0.00983
118,4966.506249999909,1641.4499999999632,6892.824999999849,500.0,0.8467577777884532,0.8984805715788896,0.09779839121857643,0.0,0.09779839121857643,0.0,0.00982
119,5011.67949999991,1641.4499999999632,6892.824999999849,500.0,0.8477777357474409,0.8989930649518912,0.09664175719048769,0.0,0.09664175719048769,0.0,0.009810000000000001
120,4986.56849999991,1641.4499999999632,6784.7749999998305,500.0,0.8467148808159445,0.8972439498807837,0.09721335483959695,0.0,0.09721335483959695,0.0,0.0098
121,4884.460249999914,1641.4499999999632,6574.074999999915,500.0,0.8341617980905898,0.8860275720133357,0.10109453798194672,0.0,0.10109453798194672,0.0,0.00979
122,4888.6384999999145,1776.7499999999832,6838.49999999987,500.0,0.8394019863127036,0.8915106099455161,0.09913066744205976,0.0,0.09913066744205976,0.0,0.00978
123,4775.188499999917,-23.174999999999958,6838.49999999987,500.0,0.8394806173169798,0.8910684186778437,0.10112735229299206,0.0,0.10112735229299206,0.0,0.009770000000000001
124,4868.334249999916,-23.174999999999958,6838.49999999987,500.0,0.850827850754733,0.9006652669415511,0.09442891182408301,0.0,0.09442891182408301,0.0,0.00976
125,4889.619499999919,-23.174999999999958,6895.874999999954,500.0,0.8491660611852727,0.898757751867917,0.09473423836385772,0.0,0.09473423836385772,0.0,0.00975
126,4877.999749999919,-23.174999999999958,6895.874999999954,500.0,0.8461424873113629,0.8948725368308863,0.09960787892551703,0.0,0.09960787892551703,0.0,0.00974
127,4847.91224999992,-23.174999999999958,6895.874999999954,500.0,0.8427152472633496,0.8918487032905162,0.10164956434268174,0.0,0.10164956434268174,0.0,0.00973
128,4804.053749999923,-23.174999999999958,6895.874999999954,500.0,0.8370597596240573,0.8857825410087529,0.10423990210015553,0.0,0.10423990210015553,0.0,0.00972
129,4795.324249999922,-23.174999999999958,6895.874999999954,500.0,0.8327793989695619,0.8807963525321578,0.10376134128220763,0.0,0.10376134128220763,0.0,0.00971
130,4769.202249999924,-23.174999999999958,6895.874999999954,500.0,0.8311622580124778,0.8795780720215197,0.10381680870600135,0.0,0.10381680870600135,0.0,0.0097
131,4753.253999999925,-23.174999999999958,6895.874999999954,500.0,0.8360881322908967,0.8852352248478556,0.10485727478612837,0.0,0.10485727478612837,0.0,0.00969
132,4641.377249999929,-23.174999999999958,6895.874999999954,500.0,0.8269678373214425,0.8759276901417407,0.1090507046110354,0.0,0.1090507046110354,0.0,0.00968
133,4585.531749999931,-23.174999999999958,6895.874999999954,500.0,0.8225684686258811,0.8704201450653837,0.11244297078252066,0.0,0.11244297078252066,0.0,0.00967
134,4671.47049999993,-23.174999999999958,6895.874999999954,500.0,0.8342699457899176,0.8825922634339085,0.10694297803110725,0.0,0.10694297803110725,0.0,0.00966
135,4674.45299999993,1232.6499999999846,6895.874999999954,500.0,0.8309765255694078,0.8802718346262671,0.10619797193277679,0.0,0.10619797193277679,0.0,0.00965
136,4644.84499999993,1451.3999999999953,6895.874999999954,500.0,0.8247970561523513,0.8753104570703287,0.10668718477037899,0.0,0.10668718477037899,0.0,0.009640000000000001
137,4541.9359999999315,1451.3999999999953,6722.424999999883,500.0,0.8149895345190733,0.8670203829131015,0.11276241291905435,0.0,0.11276241291905435,0.0,0.00963
138,4599.284999999932,1451.3999999999953,6722.424999999883,500.0,0.8221637957013095,0.8739589109874631,0.11081453727326544,0.0,0.11081453727326544,0.0,0.00962
139,4582.012749999932,1451.3999999999953,6722.424999999883,500.0,0.8210861561957992,0.874335416587189,0.1073642320001411,0.0,0.1073642320001411,0.0,0.00961
140,4645.841999999929,1451.3999999999953,6798.249999999931,500.0,0.8225106963249292,0.8761058266736081,0.10440458142621964,0.0,0.10440458142621964,0.0,0.009600000000000001
141,4624.425999999931,1451.3999999999953,7047.19999999993,500.0,0.8235841202650362,0.8782098401661054,0.11076671040904318,0.0,0.11076671040904318,0.0,0.00959
142,4558.2492499999325,1451.3999999999953,7047.19999999993,500.0,0.8143858452796606,0.8688630520614699,0.11526434596035218,0.0,0.11526434596035218,0.0,0.00958
143,4590.230249999934,1451.3999999999953,7727.974999999795,500.0,0.8192947234274573,0.8731414054453981,0.1112257337707561,0.0,0.1112257337707561,0.0,0.00957
144,4551.839999999936,1451.3999999999953,7727.974999999795,500.0,0.8154327480250967,0.8699918322650544,0.11629863449710827,0.0,0.11629863449710827,0.0,0.00956
145,4724.449999999932,1451.3999999999953,7727.974999999795,500.0,0.8234227509541264,0.8795078047148359,0.10979280016514792,0.0,0.10979280016514792,0.0,0.00955
146,4837.4884999999285,1451.3999999999953,7856.849999999843,500.0,0.833285396283977,0.8888153435739778,0.10803370815689771,0.0,0.10803370815689771,0.0,0.00954
147,4784.996999999929,1451.3999999999953,7856.849999999843,500.0,0.8264590327154998,0.8832696769370402,0.11055398697768146,0.0,0.11055398697768146,0.0,0.00953
148,4847.891499999927,2049.4999999999663,7856.849999999843,500.0,0.8244621253636873,0.880178473119075,0.11215412011415823,0.0,0.11215412011415823,0.0,0.00952
149,4875.332249999929,2049.4999999999663,7856.849999999843,500.0,0.8246063346258441,0.8815067997948488,0.1107214603648759,0.0,0.1107214603648759,0.0,0.009510000000000001
150,4850.52049999993,2049.4999999999663,7856.849999999843,500.0,0.8214763556461964,0.8783123415697182,0.11129619220050396,0.0,0.11129619220050396,0.0,0.0095
151,4846.472999999929,2049.4999999999663,7856.849999999843,500.0,0.8162049214665997,0.8737749418928129,0.11922268461648483,0.0,0.11922268461648483,0.0,0.00949
152,4937.02949999993,2049.4999999999663,7856.849999999843,500.0,0.8258158262732636,0.8829178170778088,0.11914332948412115,0.0,0.11914332948412115,0.0,0.00948
153,4810.652249999932,1997.5499999999715,7856.849999999843,500.0,0.8182885781952394,0.876056123979607,0.12217804901249436,0.0,0.12217804901249436,0.0,0.00947
154,4829.663999999932,1997.5499999999715,7856.849999999843,500.0,0.8186053852673092,0.8778385577072452,0.11877128465423445,0.0,0.11877128465423445,0.0,0.00946
155,4866.925999999934,1997.5499999999715,7856.849999999843,500.0,0.8169892016746992,0.8759656223878768,0.12489577663582613,0.0,0.12489577663582613,0.0,0.00945
156,4890.605999999934,1997.5499999999715,7856.849999999843,500.0,0.8166429066371298,0.8760123923401829,0.12618833015635333,0.0,0.12618833015635333,0.0,0.00944
157,4920.681499999933,1997.5499999999715,7856.849999999843,500.0,0.8167604224561252,0.8760903042096794,0.12434054332365647,0.0,0.12434054332365647,0.0,0.009430000000000001
158,4839.684999999937,1997.5499999999715,7386.124999999945,500.0,0.8084461227658379,0.8682628250540906,0.1251090611357978,0.0,0.1251090611357978,0.0,0.00942
159,4827.079249999937,1997.5499999999715,7386.124999999945,500.0,0.8028630252578344,0.8629836439306368,0.12270006254327949,0.0,0.12270006254327949,0.0,0.00941
160,4837.3419999999405,1997.5499999999715,7386.124999999945,500.0,0.8059110276130143,0.86567114426626,0.12127029930089353,0.0,0.12127029930089353,0.0,0.0094
161,4921.773499999939,1997.5499999999715,7386.124999999945,500.0,0.8114935717589563,0.8711433893473328,0.12236308595137427,0.0,0.12236308595137427,0.0,0.00939
162,4978.98249999994,1997.5499999999715,7386.124999999945,500.0,0.812241045031677,0.8717655637004695,0.12299719981128651,0.0,0.12299719981128651,0.0,0.00938
163,5073.517999999941,1997.5499999999715,7568.0999999999085,500.0,0.8195798986974576,0.8794349031894046,0.11805324429788126,0.0,0.11805324429788126,0.0,0.00937
164,5058.857749999944,1997.5499999999715,8363.424999999965,500.0,0.8117005562635754,0.8715523310753238,0.11421993717999335,0.0,0.11421993717999335,0.0,0.00936
165,5047.8392499999445,1071.2250000000142,8363.424999999965,500.0,0.8079452687052029,0.867779148690018,0.11668972870854943,0.0,0.11668972870854943,0.0,0.00935
166,5134.845749999945,1071.2250000000142,8363.424999999965,500.0,0.8072568162284388,0.866823644966658,0.1186792254137343,0.0,0.1186792254137343,0.0,0.00934
167,5135.757249999946,1071.2250000000142,8363.424999999965,500.0,0.8035793126624091,0.8636197248759244,0.12449173642648886,0.0,0.12449173642648886,0.0,0.00933
168,5072.6787499999455,1071.2250000000142,8363.424999999965,500.0,0.7946784054774794,0.8554018165919444,0.12316385517280817,0.0,0.12316385517280817,0.0,0.00932
169,5041.1049999999495,1071.2250000000142,8363.424999999965,500.0,0.7903813414979927,0.8503713451535906,0.1251254500494478,0.0,0.1251254500494478,0.0,0.00931
170,5097.93599999995,1071.2250000000142,8363.424999999965,500.0,0.7940583575233129,0.8527288984344544,0.12183571661558025,0.0,0.12183571661558025,0.0,0.0093
171,5068.054499999952,1071.2250000000142,8363.424999999965,500.0,0.7904045406484933,0.8478803907412324,0.12403082579138593,0.0,0.12403082579138593,0.0,0.00929
172,5104.827749999953,1071.2250000000142,8363.424999999965,500.0,0.7916504519725414,0.8498823613817628,0.12850964621580796,0.0,0.12850964621580796,0.0,0.00928
173,5040.337249999955,1071.2250000000142,8363.424999999965,500.0,0.7850434313246183,0.8447791770181184,0.1291378190382847,0.0,0.1291378190382847,0.0,0.00927
174,4943.136499999957,1071.2250000000142,8363.424999999965,500.0,0.7758802854135409,0.836613963798462,0.13385292385750916,0.0,0.13385292385750916,0.0,0.009260000000000001
175,4762.920749999958,1071.2250000000142,8363.424999999965,500.0,0.7623601030693223,0.8211961616817834,0.1407020632329267,0.0,0.1407020632329267,0.0,0.00925
